x,y,z,diff_x,diff_y,diff_z,d_x,d_y,d_z,d_n,di_x,di_y,di_z
-39.02,-1.46,-39.02,-39.01,-1.12,-39.01,-0.01,-0.34,0.00,0.34,0.01,0.34,0.00
-42.02,-1.29,-39.01,-42.01,-0.968514,-39.01,-0.01,-0.32,0.00,0.32,0.01,0.32,0.00
-45.02,-1.13,-39.01,-45.01,-0.829402,-39.01,-0.01,-0.30,0.00,0.30,0.01,0.30,0.00
-48.01,-0.968954,-39.00,-48.01,-0.699140,-39.00,-0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-51.01,-0.814445,-39.00,-51.00,-0.577995,-39.00,-0.01,-0.24,0,0.24,0.01,0.24,0
-54.01,-0.666186,-39.00,-54.00,-0.466093,-39.00,0.00,-0.20,0.00,0.20,0.00,0.20,0.00
-57.00,-0.525691,-39.00,-57.00,-0.363728,-39.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-60.00,-0.394951,-39.00,-60.00,-0.271406,-39,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
-63.00,-0.275782,-39.00,-63.00,-0.189196,-39.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-66.00,-0.171294,-39.00,-66.00,-0.118149,-39.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-69.00,-0.085558,-39.00,-69.00,-0.059935,-39.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-72.00,-0.023967,-39.00,-72.00,-0.017143,-39.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,-39,-75,0.000000,-39,0,0,0,0,0,0,0
75,-0.000001,-42,75,-0.000001,-42,0,0,0,0,0,0,0
72.00,-0.011688,-42.00,72.00,-0.010331,-42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.042338,-42.00,69.00,-0.037163,-42.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
66.00,-0.087828,-42.00,66.00,-0.077076,-42.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.144535,-42.00,63.00,-0.126993,-42.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
60.00,-0.211328,-42.00,60.00,-0.186192,-42.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
57.00,-0.287389,-42.00,57.00,-0.254193,-42.00,0.00,-0.03,0,0.03,0.00,0.03,0
54.00,-0.372027,-42.00,54.00,-0.330538,-42.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
51.00,-0.465014,-42.00,51.00,-0.415186,-42.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
48.00,-0.566013,-42.00,48.00,-0.507882,-42.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
45.00,-0.675024,-42.00,45.00,-0.608675,-42.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
42.00,-0.791656,-42.01,42.01,-0.717130,-42.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
39.01,-0.915965,-42.01,39.01,-0.833241,-42.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
36.01,-1.05,-42.01,36.01,-0.956106,-42.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
33.01,-1.18,-42.02,33.01,-1.09,-42.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
30.01,-1.33,-42.02,30.01,-1.22,-42.02,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
27.01,-1.47,-42.03,27.02,-1.36,-42.02,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
24.02,-1.62,-42.04,24.02,-1.49,-42.03,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
21.02,-1.77,-42.04,21.02,-1.63,-42.04,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
18.02,-1.91,-42.05,18.02,-1.76,-42.05,0.00,-0.15,-0.01,0.15,0.00,0.15,0.01
15.02,-2.04,-42.06,15.02,-1.88,-42.06,0.00,-0.16,-0.01,0.16,0.00,0.16,0.01
12.02,-2.17,-42.07,12.02,-1.99,-42.06,0.00,-0.18,-0.01,0.18,0.00,0.18,0.01
9.01,-2.28,-42.08,9.02,-2.08,-42.07,0.00,-0.19,-0.01,0.19,0.00,0.19,0.01
6.01,-2.37,-42.09,6.01,-2.16,-42.08,0.00,-0.21,-0.01,0.21,0.00,0.21,0.01
3.01,-2.43,-42.09,3.01,-2.21,-42.08,0.00,-0.22,-0.01,0.22,0.00,0.22,0.01
0.001232,-2.48,-42.09,0.005376,-2.24,-42.09,0.00,-0.24,-0.01,0.24,0.00,0.24,0.01
-3.00,-2.50,-42.10,-3.00,-2.25,-42.09,0.00,-0.25,-0.01,0.25,0.00,0.25,0.01
-6.01,-2.49,-42.09,-6.00,-2.23,-42.08,-0.01,-0.27,-0.01,0.27,0.01,0.27,0.01
-9.01,-2.46,-42.09,-9.01,-2.18,-42.08,-0.01,-0.28,-0.01,0.28,0.01,0.28,0.01
-12.02,-2.40,-42.08,-12.01,-2.10,-42.07,-0.01,-0.29,-0.01,0.29,0.01,0.29,0.01
-15.02,-2.32,-42.07,-15.02,-2.01,-42.07,-0.01,-0.31,-0.01,0.31,0.01,0.31,0.01
-18.03,-2.22,-42.06,-18.02,-1.90,-42.06,-0.01,-0.32,-0.01,0.32,0.01,0.32,0.01
-21.03,-2.10,-42.05,-21.02,-1.78,-42.05,-0.01,-0.33,-0.01,0.33,0.01,0.33,0.01
-24.03,-1.98,-42.04,-24.02,-1.65,-42.04,-0.01,-0.33,-0.01,0.33,0.01,0.33,0.01
-27.03,-1.85,-42.04,-27.02,-1.51,-42.03,-0.01,-0.34,0.00,0.34,0.01,0.34,0.00
-30.03,-1.71,-42.03,-30.02,-1.37,-42.02,-0.01,-0.34,0.00,0.34,0.01,0.34,0.00
-33.02,-1.57,-42.02,-33.01,-1.23,-42.02,-0.01,-0.33,0.00,0.33,0.01,0.33,0.00
-36.02,-1.42,-42.02,-36.01,-1.10,-42.01,-0.01,-0.33,0.00,0.33,0.01,0.33,0.00
-39.02,-1.28,-42.01,-39.01,-0.967540,-42.01,-0.01,-0.31,0.00,0.31,0.01,0.31,0.00
-42.01,-1.13,-42.01,-42.01,-0.840883,-42.01,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-45.01,-0.990615,-42.01,-45.01,-0.720494,-42.00,-0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-48.01,-0.850124,-42.00,-48.00,-0.607054,-42.00,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-51.01,-0.713506,-42.00,-51.00,-0.500882,-42.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-54.00,-0.582478,-42,-54.00,-0.402847,-42.00,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
-57.00,-0.458140,-42.00,-57.00,-0.312955,-42.00,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
-60.00,-0.342450,-42.00,-60.00,-0.231868,-42.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
-63.00,-0.237463,-42.00,-63.00,-0.160077,-42.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
-66.00,-0.145969,-42.00,-66.00,-0.098548,-42.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-69.00,-0.071792,-42.00,-69.00,-0.048974,-42.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-72.00,-0.019561,-42.00,-72.00,-0.013501,-42.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,-0.000001,-42,-75,-0.000001,-42,0,0,0,0,0,0,0
75,-0.000001,-45,75,-0.000001,-45,0,0,0,0,0,0,0
72.00,-0.009000,-45.00,72.00,-0.007778,-45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.034658,-45.00,69.00,-0.029970,-45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.072751,-45.00,66.00,-0.062987,-45.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.121418,-45.00,63.00,-0.105436,-45.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
60.00,-0.179189,-45.00,60.00,-0.156222,-45.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
57.00,-0.245306,-45.00,57.00,-0.214865,-45.00,0.00,-0.03,0,0.03,0.00,0.03,0
54.00,-0.319405,-45.00,54.00,-0.281229,-45.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
51.00,-0.400565,-45.00,51.00,-0.354532,-45.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
48,-0.488821,-45.00,48.00,-0.434907,-45.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
45.00,-0.583970,-45.00,45.00,-0.522175,-45.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
42.00,-0.685606,-45.00,42.00,-0.615913,-45.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
39.00,-0.793165,-45.01,39.00,-0.715495,-45.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
36.00,-0.906353,-45.01,36.01,-0.820534,-45.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
33.01,-1.02,-45.01,33.01,-0.930040,-45.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
30.01,-1.15,-45.02,30.01,-1.04,-45.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
27.01,-1.27,-45.02,27.01,-1.16,-45.02,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
24.01,-1.39,-45.03,24.01,-1.27,-45.02,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
21.01,-1.51,-45.03,21.01,-1.38,-45.03,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
18.01,-1.63,-45.04,18.01,-1.49,-45.03,0.00,-0.14,-0.01,0.14,0.00,0.14,0.01
15.01,-1.74,-45.05,15.01,-1.59,-45.04,0.00,-0.16,-0.01,0.16,0.00,0.16,0.01
12.01,-1.84,-45.05,12.01,-1.67,-45.05,0.00,-0.17,-0.01,0.17,0.00,0.17,0.01
9.01,-1.93,-45.06,9.01,-1.75,-45.05,0.00,-0.18,-0.01,0.18,0.00,0.18,0.01
6.01,-2.00,-45.06,6.01,-1.80,-45.06,0.00,-0.20,-0.01,0.20,0.00,0.20,0.01
3.00,-2.06,-45.07,3.01,-1.85,-45.06,0.00,-0.21,-0.01,0.21,0.00,0.21,0.01
-0.001375,-2.09,-45.07,0.003283,-1.87,-45.06,0.00,-0.23,-0.01,0.23,0.00,0.23,0.01
-3.01,-2.11,-45.07,-3.00,-1.87,-45.06,-0.01,-0.24,-0.01,0.24,0.01,0.24,0.01
-6.01,-2.10,-45.07,-6.00,-1.85,-45.06,-0.01,-0.25,-0.01,0.25,0.01,0.25,0.01
-9.01,-2.08,-45.06,-9.01,-1.81,-45.06,-0.01,-0.26,-0.01,0.26,0.01,0.26,0.01
-12.02,-2.03,-45.06,-12.01,-1.76,-45.05,-0.01,-0.28,-0.01,0.28,0.01,0.28,0.01
-15.02,-1.97,-45.05,-15.01,-1.68,-45.05,-0.01,-0.29,-0.01,0.29,0.01,0.29,0.01
-18.02,-1.89,-45.05,-18.01,-1.60,-45.04,-0.01,-0.30,-0.01,0.30,0.01,0.30,0.01
-21.02,-1.80,-45.04,-21.01,-1.50,-45.03,-0.01,-0.30,-0.01,0.30,0.01,0.30,0.01
-24.02,-1.70,-45.03,-24.01,-1.39,-45.03,-0.01,-0.31,0.00,0.31,0.01,0.31,0.00
-27.02,-1.59,-45.03,-27.01,-1.28,-45.02,-0.01,-0.31,0.00,0.31,0.01,0.31,0.00
-30.02,-1.48,-45.02,-30.01,-1.17,-45.02,-0.01,-0.31,0.00,0.31,0.01,0.31,0.00
-33.02,-1.36,-45.02,-33.01,-1.054480,-45.01,-0.01,-0.30,0.00,0.30,0.01,0.30,0.00
-36.02,-1.23,-45.01,-36.01,-0.940147,-45.01,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-39.01,-1.11,-45.01,-39.01,-0.828306,-45.01,-0.01,-0.28,0.00,0.28,0.01,0.28,0.00
-42.01,-0.981930,-45.01,-42.01,-0.720133,-45.00,-0.01,-0.26,0.00,0.26,0.01,0.26,0.00
-45.01,-0.857344,-45.00,-45.00,-0.616746,-45.00,0.00,-0.24,0.00,0.24,0.00,0.24,0.00
-48.01,-0.734768,-45.00,-48.00,-0.518782,-45.00,0.00,-0.22,0.00,0.22,0.00,0.22,0.00
-51.00,-0.615824,-45.00,-51.00,-0.427314,-45.00,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
-54.00,-0.501238,-45.00,-54.00,-0.342295,-45.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-57.00,-0.392650,-45.00,-57.00,-0.264438,-45.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-60,-0.291925,-45.00,-60.00,-0.194453,-45.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-63.00,-0.201090,-45.00,-63.00,-0.133014,-45.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
-66.00,-0.122382,-45.00,-66.00,-0.080752,-45.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
-69.00,-0.059200,-45.00,-69.00,-0.039216,-45.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-72.00,-0.015908,-45.00,-72.00,-0.010625,-45.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,-0.000001,-45,-75,-0.000001,-45,0,0,0,0,0,0,0
75,-0.000001,-48,75,-0.000001,-48,0,0,0,0,0,0,0
72.00,-0.007205,-48.00,72.00,-0.006114,-48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.027596,-48.00,69.00,-0.023443,-48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.058957,-48.00,66.00,-0.050284,-48.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.099693,-48.00,63.00,-0.085456,-48.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
60.00,-0.148845,-48.00,60.00,-0.128311,-48.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
57.00,-0.205092,-48.00,57.00,-0.177781,-48.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
54.00,-0.268616,-48.00,54.00,-0.234227,-48.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
51.00,-0.338319,-48.00,51.00,-0.296691,-48.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
48.00,-0.414326,-48.00,48.00,-0.365370,-48.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
45.00,-0.496125,-48.00,45.00,-0.439791,-48.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
42.00,-0.583571,-48.00,42.00,-0.519793,-48.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
39.00,-0.675631,-48.00,39.00,-0.604295,-48.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
36.00,-0.772348,-48.01,36.00,-0.693269,-48.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
33.00,-0.872544,-48.01,33.01,-0.785440,-48.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
30.00,-0.975141,-48.01,30.01,-0.879631,-48.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
27.01,-1.08,-48.02,27.01,-0.974504,-48.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
24.01,-1.18,-48.02,24.01,-1.07,-48.02,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
21.01,-1.28,-48.02,21.01,-1.16,-48.02,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
18.01,-1.38,-48.03,18.01,-1.25,-48.02,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
15.01,-1.47,-48.03,15.01,-1.33,-48.03,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
12.00,-1.55,-48.04,12.01,-1.40,-48.03,0.00,-0.16,-0.01,0.16,0.00,0.16,0.01
9.00,-1.62,-48.04,9.01,-1.45,-48.04,0.00,-0.17,-0.01,0.17,0.00,0.17,0.01
6.00,-1.68,-48.05,6.01,-1.50,-48.04,0.00,-0.18,-0.01,0.18,0.00,0.18,0.01
3.00,-1.73,-48.05,3.00,-1.53,-48.04,0.00,-0.20,-0.01,0.20,0.00,0.20,0.01
-0.003196,-1.76,-48.05,0.001629,-1.55,-48.04,0.00,-0.21,-0.01,0.21,0.00,0.21,0.01
-3.01,-1.77,-48.05,-3.00,-1.55,-48.04,-0.01,-0.22,-0.01,0.22,0.01,0.22,0.01
-6.01,-1.77,-48.05,-6.00,-1.54,-48.04,-0.01,-0.23,-0.01,0.23,0.01,0.23,0.01
-9.01,-1.75,-48.05,-9.00,-1.51,-48.04,-0.01,-0.24,-0.01,0.24,0.01,0.24,0.01
-12.01,-1.71,-48.04,-12.01,-1.46,-48.04,-0.01,-0.25,-0.01,0.25,0.01,0.25,0.01
-15.01,-1.66,-48.04,-15.01,-1.40,-48.03,-0.01,-0.26,-0.01,0.26,0.01,0.26,0.01
-18.02,-1.60,-48.03,-18.01,-1.33,-48.03,-0.01,-0.27,-0.01,0.27,0.01,0.27,0.01
-21.02,-1.53,-48.03,-21.01,-1.26,-48.02,-0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-24.02,-1.45,-48.02,-24.01,-1.17,-48.02,-0.01,-0.28,0.00,0.28,0.01,0.28,0.00
-27.02,-1.35,-48.02,-27.01,-1.08,-48.02,-0.01,-0.28,0.00,0.28,0.01,0.28,0.00
-30.01,-1.26,-48.01,-30.01,-0.984112,-48.01,-0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-33.01,-1.16,-48.01,-33.01,-0.888201,-48.01,-0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-36.01,-1.050810,-48.01,-36.01,-0.792361,-48.01,-0.01,-0.26,0.00,0.26,0.01,0.26,0.00
-39.01,-0.943818,-48.01,-39.00,-0.697980,-48.00,0.00,-0.25,0.00,0.25,0.00,0.25,0.00
-42.01,-0.836295,-48.00,-42.00,-0.606478,-48.00,0.00,-0.23,0.00,0.23,0.00,0.23,0.00
-45.01,-0.729349,-48.00,-45.00,-0.518735,-48.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-48.00,-0.624079,-48.00,-48.00,-0.435520,-48.00,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
-51.00,-0.521416,-48.00,-51.00,-0.357250,-48.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-54.00,-0.423065,-48.00,-54.00,-0.284988,-48.00,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
-57.00,-0.330231,-48.00,-57.00,-0.219111,-48.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
-60.00,-0.244014,-48.00,-60.00,-0.159743,-48.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
-63.00,-0.166585,-48.00,-63.00,-0.107873,-48.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-66.00,-0.100121,-48.00,-66.00,-0.064314,-48.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
-69.00,-0.047776,-48.00,-69.00,-0.030634,-48.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-72.00,-0.012474,-48.00,-72.00,-0.007954,-48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,-0.000001,-48,-75,-0.000001,-48,0,0,0,0,0,0,0
75,-0.000001,-51,75,-0.000001,-51,0,0,0,0,0,0,0
72.00,-0.005370,-51.00,72.00,-0.004417,-51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.021260,-51.00,69.00,-0.017673,-51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.046532,-51.00,66.00,-0.039039,-51.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.079642,-51.00,63.00,-0.067301,-51.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
60.00,-0.120272,-51.00,60.00,-0.102408,-51.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
57.00,-0.167417,-51.00,57.00,-0.143559,-51.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
54.00,-0.220444,-51.00,54.00,-0.190283,-51.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
51.00,-0.279021,-51.00,51.00,-0.242361,-51.00,0.00,-0.04,0,0.04,0.00,0.04,0
48.00,-0.343137,-51.00,48.00,-0.299857,-51.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
45.00,-0.412261,-51.00,45.00,-0.362267,-51.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
42.00,-0.486187,-51.00,42.00,-0.429386,-51.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
39.00,-0.564023,-51.00,39.00,-0.500290,-51.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
36.00,-0.645540,-51.00,36.00,-0.574687,-51.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
33.00,-0.729743,-51.01,33.00,-0.651515,-51.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
30.00,-0.815773,-51.01,30.00,-0.729820,-51.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
27.00,-0.902376,-51.01,27.01,-0.808289,-51.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
24.00,-0.988446,-51.01,24.01,-0.885714,-51.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
21.00,-1.07,-51.02,21.01,-0.960386,-51.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
18.00,-1.15,-51.02,18.01,-1.03,-51.02,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
15.00,-1.23,-51.02,15.01,-1.09,-51.02,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
12.00,-1.29,-51.03,12.01,-1.15,-51.02,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
9.00,-1.35,-51.03,9.00,-1.20,-51.02,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
6.00,-1.40,-51.03,6.00,-1.24,-51.03,0.00,-0.16,-0.01,0.16,0.00,0.16,0.01
3.00,-1.44,-51.03,3.00,-1.26,-51.03,0.00,-0.18,-0.01,0.18,0.00,0.18,0.01
-0.003546,-1.46,-51.03,0.001228,-1.28,-51.03,0.00,-0.19,-0.01,0.19,0.00,0.19,0.01
-3.01,-1.47,-51.03,-3.00,-1.28,-51.03,-0.01,-0.20,-0.01,0.20,0.01,0.20,0.01
-6.01,-1.47,-51.03,-6.00,-1.26,-51.03,-0.01,-0.21,-0.01,0.21,0.01,0.21,0.01
-9.01,-1.46,-51.03,-9.00,-1.24,-51.03,-0.01,-0.22,-0.01,0.22,0.01,0.22,0.01
-12.01,-1.43,-51.03,-12.00,-1.20,-51.02,-0.01,-0.22,0.00,0.22,0.01,0.22,0.00
-15.01,-1.39,-51.03,-15.01,-1.16,-51.02,-0.01,-0.23,0.00,0.23,0.01,0.23,0.00
-18.01,-1.34,-51.02,-18.01,-1.10,-51.02,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-21.01,-1.28,-51.02,-21.01,-1.038310,-51.02,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-24.01,-1.21,-51.02,-24.01,-0.968082,-51.01,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-27.01,-1.13,-51.01,-27.01,-0.893139,-51.01,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-30.01,-1.053020,-51.01,-30.01,-0.815276,-51.01,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-33.01,-0.967545,-51.01,-33.00,-0.735645,-51.01,0.00,-0.23,0.00,0.23,0.00,0.23,0.00
-36.01,-0.879170,-51.00,-36.00,-0.655936,-51.00,0.00,-0.22,0.00,0.22,0.00,0.22,0.00
-39.01,-0.789028,-51.00,-39.00,-0.577372,-51.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-42.01,-0.698147,-51.00,-42.00,-0.500874,-51.00,0.00,-0.20,0.00,0.20,0.00,0.20,0.00
-45.00,-0.607466,-51.00,-45.00,-0.427213,-51.00,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
-48.00,-0.518346,-51.00,-48.00,-0.357424,-51.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-51.00,-0.431760,-51.00,-51.00,-0.292054,-51.00,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
-54.00,-0.348712,-51.00,-54.00,-0.231535,-51.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
-57.00,-0.270685,-51.00,-57.00,-0.176660,-51.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-60.00,-0.198876,-51.00,-60.00,-0.127781,-51.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
-63.00,-0.134623,-51.00,-63.00,-0.085251,-51.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-66.00,-0.080037,-51.00,-66.00,-0.050025,-51.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-69.00,-0.037508,-51.00,-69.00,-0.023186,-51.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-72.00,-0.009754,-51.00,-72.00,-0.005979,-51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,-0.000001,-51,-75,-0.000001,-51,0,0,0,0,0,0,0
75,-0.000001,-54,75,-0.000001,-54,0,0,0,0,0,0,0
72.00,-0.003952,-54.00,72.00,-0.003148,-54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.015973,-54.00,69.00,-0.012983,-54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.035349,-54.00,66.00,-0.029096,-54.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.061484,-54.00,63.00,-0.051150,-54.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
60.00,-0.093983,-54.00,60.00,-0.078961,-54.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
57.00,-0.131963,-54.00,57.00,-0.111817,-54.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
54.00,-0.175242,-54.00,54.00,-0.149668,-54.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
51.00,-0.223251,-54.00,51.00,-0.192042,-54.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
48.00,-0.275973,-54.00,48.00,-0.238985,-54.00,0.00,-0.04,0,0.04,0.00,0.04,0
45.00,-0.333099,-54.00,45.00,-0.290224,-54,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
42.00,-0.394070,-54.00,42.00,-0.345202,-54.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
39.00,-0.458808,-54.00,39.00,-0.403817,-54.00,0.00,-0.05,0.00,0.06,0.00,0.05,0.00
36.00,-0.526293,-54.00,36.00,-0.465012,-54.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
33.00,-0.595856,-54.00,33.00,-0.528053,-54.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
30.00,-0.667270,-54.00,30.00,-0.592668,-54.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
27.00,-0.738787,-54.01,27.00,-0.657022,-54.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
24.00,-0.809502,-54.01,24.00,-0.720186,-54.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
21.00,-0.878407,-54.01,21.00,-0.781099,-54.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
18.00,-0.943915,-54.01,18.00,-0.838175,-54.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
15.00,-1.004970,-54.02,15.00,-0.890394,-54.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
